,filename,label_clean_int,label_crow_score_str,label_type_str,label_type_int,label_score_score_int
21860,mdc_photo_mdc_e8d6ca_cdv_photo_001_1493061460137.jpg,0,B,grofvuil,6,4
21861,mdc_photo_mdc_f3a5ca_cdv_photo_001_1493061717522.jpg,1,A+,schoon,5,1
21862,mdc_photo_mdc_068ac0_cdv_photo_001_1493062009987.jpg,0,C,gemengd,4,5
21863,mdc_photo_mdc_5e3a40_cdv_photo_001_1493062009987.jpg,0,C,gemengd,4,5
21864,mdc_photo_mdc_405da0_cdv_photo_001_1493062782854.jpg,0,C,grofvuil,6,5
21865,mdc_photo_mdc_83d46a_cdv_photo_001_1493062782854.jpg,0,C,grofvuil,6,5
21866,mdc_photo_mdc_b3e3aa_cdv_photo_001_1493062872736.jpg,0,D,grofvuil,6,2
21867,mdc_photo_mdc_171b70_cdv_photo_001_1493062872736.jpg,0,D,grofvuil,6,2
21868,mdc_photo_mdc_75d3c0_cdv_photo_001_1493063653420.jpg,1,A+,schoon,5,1
21869,mdc_photo_mdc_367900_cdv_photo_001_1493063932923.jpg,0,B,grofvuil,6,4
21870,mdc_photo_mdc_a38200_cdv_photo_001_1493063932923.jpg,0,B,grofvuil,6,4
21871,mdc_photo_mdc_c5718a_cdv_photo_001_1493064047476.jpg,1,A+,schoon,5,1
21872,mdc_photo_mdc_a56aa0_cdv_photo_001_1493064393514.jpg,0,C,gemengd,4,5
21873,mdc_photo_mdc_2b9e6a_cdv_photo_001_1493064393514.jpg,0,C,gemengd,4,5
21874,mdc_photo_mdc_72fdb0_cdv_photo_001_1493064955077.jpg,0,C,grofvuil,6,5
21875,mdc_photo_mdc_6cdac0_cdv_photo_001_1493064955078.jpg,0,C,grofvuil,6,5
21876,mdc_photo_mdc_663cb0_cdv_photo_001_1493065078423.jpg,1,A+,schoon,5,1
21877,mdc_photo_mdc_a929e0_cdv_photo_001_1493065601070.jpg,1,A+,schoon,5,1
21878,mdc_photo_mdc_06fce0_cdv_photo_001_1493065601070.jpg,1,A+,schoon,5,1
21879,mdc_photo_mdc_e3aaa0_cdv_photo_001_1493065678603.jpg,1,A+,schoon,5,1
21880,mdc_photo_mdc_d202a0_cdv_photo_001_1493065678603.jpg,1,A+,schoon,5,1
21881,mdc_photo_mdc_5cb950_cdv_photo_001_1493065967441.jpg,0,D,gemengd,4,2
21882,mdc_photo_mdc_c46c60_cdv_photo_001_1493065967442.jpg,0,D,gemengd,4,2
21883,mdc_photo_mdc_3bac00_cdv_photo_001_1493065967442.jpg,0,D,gemengd,4,2
21884,mdc_photo_cdv_photo_089_1493066691404.jpg,0,D,gemengd,4,2
21885,mdc_photo_cdv_photo_003_1493067146803.jpg,1,A+,schoon,5,1
21886,mdc_photo_cdv_photo_094_1493067234638.jpg,1,A+,schoon,5,1
21887,mdc_photo_cdv_photo_097_1493067391001.jpg,0,C,gemengd,4,5
21888,mdc_photo_mdc_968aa0_cdv_photo_036_1493067475698.jpg,1,A+,schoon,5,1
21889,mdc_photo_cdv_photo_007_1493067578489.jpg,0,C,karton,8,5
21890,mdc_photo_cdv_photo_101_1493067667277.jpg,0,D,gemengd,4,2
21891,mdc_photo_cdv_photo_104_1493067769085.jpg,1,A+,schoon,5,1
21892,mdc_photo_cdv_photo_109_1493067996547.jpg,1,A+,schoon,5,1
21893,mdc_photo_cdv_photo_113_1493068155083.jpg,0,B,grofvuil,6,4
21894,mdc_photo_cdv_photo_013_1493068108978.jpg,0,D,gemengd,4,2
21895,mdc_photo_cdv_photo_014_1493068108978.jpg,0,D,gemengd,4,2
21896,mdc_photo_cdv_photo_116_1493068309100.jpg,1,A+,schoon,5,1
21897,mdc_photo_cdv_photo_119_1493068509196.jpg,1,A+,schoon,5,1
21898,mdc_photo_mdc_812100_cdv_photo_001_1490544206044.jpg,0,D,gemengd,4,2
21899,mdc_photo_mdc_ac3ada_cdv_photo_001_1490544206044.jpg,0,D,gemengd,4,2
21900,mdc_photo_mdc_93a20a_cdv_photo_004_1490544936924.jpg,0,B,gemengd,4,4
21901,mdc_photo_cdv_photo_003_1490544670694.jpg,0,B,gemengd,4,4
21902,mdc_photo_mdc_93b52a_cdv_photo_004_1490546257169.jpg,0,D,gemengd,4,2
21903,mdc_photo_mdc_219daa_cdv_photo_004_1490546441012.jpg,0,D,gemengd,4,2
21904,mdc_photo_mdc_0ccc20_cdv_photo_004_1490546441012.jpg,0,D,gemengd,4,2
21905,mdc_photo_mdc_923bb0_cdv_photo_004_1490546441012.jpg,0,D,gemengd,4,2
21906,mdc_photo_mdc_c79d80_cdv_photo_004_1490546611271.jpg,0,D,gemengd,4,2
21907,mdc_photo_mdc_057a10_cdv_photo_004_1490546611271.jpg,0,D,gemengd,4,2
21908,mdc_photo_cdv_photo_004_1490546768560.jpg,0,A,plastic,0,6
21909,mdc_photo_mdc_a16c90_cdv_photo_005_1490547232361.jpg,0,D,gemengd,4,2
21910,mdc_photo_mdc_480b20_cdv_photo_005_1490548155811.jpg,0,B,gemengd,4,4
21911,mdc_photo_mdc_c493ba_cdv_photo_005_1490549050174.jpg,0,A,gemengd,4,6
21912,mdc_photo_mdc_d4c75a_cdv_photo_005_1490549050174.jpg,0,A,gemengd,4,6
21913,mdc_photo_mdc_248ad0_cdv_photo_005_1490551299344.jpg,0,D,hout,3,2
21914,mdc_photo_mdc_c3e5ea_cdv_photo_005_1490551299344.jpg,0,D,hout,3,2
21915,mdc_photo_mdc_9bb060_cdv_photo_005_1490551521761.jpg,0,D,gemengd,4,2
21916,mdc_photo_mdc_46dc2a_cdv_photo_005_1490551521762.jpg,0,D,gemengd,4,2
21917,mdc_photo_mdc_c5610a_cdv_photo_005_1490552244793.jpg,0,A,restafval,2,6
21918,mdc_photo_mdc_54a660_cdv_photo_005_1490552466915.jpg,0,C,gemengd,4,5
21919,mdc_photo_mdc_11a98a_cdv_photo_005_1490552466915.jpg,0,C,gemengd,4,5
21920,mdc_photo_mdc_9adbe0_cdv_photo_005_1490554684440.jpg,0,D,gemengd,4,2
21921,mdc_photo_mdc_665870_cdv_photo_005_1490554684440.jpg,0,D,gemengd,4,2
21922,mdc_photo_cdv_photo_005_1490554684440.jpg,0,D,gemengd,4,2
21923,mdc_photo_mdc_faab70_cdv_photo_005_1490548437069.jpg,0,D,gemengd,4,2
21924,mdc_photo_mdc_1426d0_cdv_photo_001_1490544459633.jpg,0,C,grofvuil,6,5
21925,mdc_photo_mdc_016b40_cdv_photo_001_1490544459633.jpg,0,C,grofvuil,6,5
21926,mdc_photo_mdc_ca946a_cdv_photo_001_1490544693821.jpg,0,D,grofvuil,6,2
21927,mdc_photo_mdc_5dae3a_cdv_photo_001_1490544693821.jpg,0,D,grofvuil,6,2
21928,mdc_photo_mdc_6f4dc0_cdv_photo_001_1490544693821.jpg,0,D,grofvuil,6,2
21929,mdc_photo_mdc_70da1a_cdv_photo_001_1490544893366.jpg,0,A,karton,8,6
21930,mdc_photo_mdc_3afeda_cdv_photo_001_1490545800128.jpg,0,C,grofvuil,6,5
21931,mdc_photo_mdc_875ca0_cdv_photo_001_1490545800129.jpg,0,C,grofvuil,6,5
21932,mdc_photo_mdc_a9c1c0_cdv_photo_001_1490546000025.jpg,0,C,grofvuil,6,5
21933,mdc_photo_mdc_b0ac2a_cdv_photo_001_1490546461144.jpg,1,A+,schoon,5,1
21934,mdc_photo_mdc_5ec450_cdv_photo_001_1490546533287.jpg,0,A,grofvuil,6,6
21935,mdc_photo_mdc_c2cb00_cdv_photo_001_1490546627686.jpg,0,A,grofvuil,6,6
21936,mdc_photo_mdc_37b57a_cdv_photo_001_1490547703562.jpg,0,D,gemengd,4,2
21937,mdc_photo_mdc_0b7ba0_cdv_photo_001_1490547703562.jpg,0,D,gemengd,4,2
21938,mdc_photo_mdc_59b14a_cdv_photo_001_1490547802854.jpg,1,A+,schoon,5,1
21939,mdc_photo_mdc_ad1330_cdv_photo_001_1490548002800.jpg,0,C,gemengd,4,5
21940,mdc_photo_mdc_005a80_cdv_photo_001_1490548002800.jpg,0,C,gemengd,4,5
21941,mdc_photo_mdc_5839e0_cdv_photo_001_1490548346422.jpg,0,D,gemengd,4,2
21942,mdc_photo_mdc_ccbd3a_cdv_photo_001_1490548346422.jpg,0,D,gemengd,4,2
21943,mdc_photo_mdc_dc8f10_cdv_photo_001_1490548346422.jpg,0,D,gemengd,4,2
21944,mdc_photo_mdc_988d80_cdv_photo_001_1490548785356.jpg,0,D,grofvuil,6,2
21945,mdc_photo_mdc_d2a0d0_cdv_photo_001_1490548785356.jpg,0,D,grofvuil,6,2
21946,mdc_photo_cdv_photo_066_1490549029594.jpg,0,D,gemengd,4,2
21947,mdc_photo_cdv_photo_068_1490549130969.jpg,1,A+,schoon,5,1
21948,mdc_photo_cdv_photo_069_1490549174813.jpg,0,D,gemengd,4,2
21949,mdc_photo_cdv_photo_070_1490549221027.jpg,0,D,gemengd,4,2
21950,mdc_photo_cdv_photo_074_1490549429679.jpg,0,D,karton,8,2
21951,mdc_photo_cdv_photo_075_1490549488998.jpg,0,D,gemengd,4,2
21952,mdc_photo_cdv_photo_077_1490549577044.jpg,0,D,grofvuil,6,2
21953,mdc_photo_cdv_photo_081_1490549795905.jpg,1,A+,schoon,5,1
21954,mdc_photo_cdv_photo_087_1490550069841.jpg,0,D,gemengd,4,2
21955,mdc_photo_cdv_photo_052_1490548476884.jpg,0,D,gemengd,4,2
21956,mdc_photo_cdv_photo_053_1490548520071.jpg,0,D,gemengd,4,2
21957,mdc_photo_cdv_photo_054_1490548549498.jpg,1,A+,schoon,5,1
21958,mdc_photo_cdv_photo_057_1490548657547.jpg,0,D,gemengd,4,2
21959,mdc_photo_cdv_photo_058_1490548691296.jpg,0,D,grofvuil,6,2
21960,mdc_photo_cdv_photo_059_1490548734767.jpg,0,D,gemengd,4,2
21961,mdc_photo_cdv_photo_062_1490548836640.jpg,0,D,gemengd,4,2
21962,mdc_photo_cdv_photo_063_1490548882207.jpg,0,D,gemengd,4,2
21963,mdc_photo_mdc_37d940_cdv_photo_001_1490549750744.jpg,0,B,grofvuil,6,4
21964,mdc_photo_mdc_91a880_cdv_photo_001_1490549750744.jpg,0,B,grofvuil,6,4
21965,mdc_photo_cdv_photo_073_1490549385459.jpg,0,A,grofvuil,6,6
21966,mdc_photo_cdv_photo_076_1490549541104.jpg,0,D,gemengd,4,2
21967,mdc_photo_mdc_84a2b0_cdv_photo_001_1490549674096.jpg,0,B,grofvuil,6,4
21968,mdc_photo_mdc_b3bf50_cdv_photo_001_1490549674096.jpg,0,B,grofvuil,6,4
21969,mdc_photo_cdv_photo_079_1490549704349.jpg,0,B,gemengd,4,4
21970,mdc_photo_cdv_photo_082_1490549861944.jpg,0,D,karton,8,2
21971,mdc_photo_cdv_photo_083_1490549915255.jpg,0,C,gemengd,4,5
21972,mdc_photo_cdv_photo_084_1490549962520.jpg,0,D,grofvuil,6,2
21973,mdc_photo_cdv_photo_086_1490550030511.jpg,1,A+,schoon,5,1
21974,mdc_photo_mdc_a8d200_cdv_photo_001_1490550111606.jpg,0,B,plastic,0,4
21975,mdc_photo_mdc_98c2ba_cdv_photo_001_1490550676774.jpg,0,D,grofvuil,6,2
21976,mdc_photo_mdc_3ab630_cdv_photo_001_1490550676774.jpg,0,D,grofvuil,6,2
21977,mdc_photo_mdc_a20d00_cdv_photo_001_1490552114554.jpg,1,A+,schoon,5,1
21978,mdc_photo_mdc_908580_cdv_photo_001_1490547863326.jpg,0,D,gemengd,4,2
21979,mdc_photo_mdc_f86a60_cdv_photo_001_1490547863326.jpg,0,D,gemengd,4,2
21980,mdc_photo_mdc_6cacaa_cdv_photo_001_1490548047488.jpg,0,D,gemengd,4,2
21981,mdc_photo_mdc_fb2d40_cdv_photo_001_1490548047488.jpg,0,D,gemengd,4,2
21982,mdc_photo_mdc_227e9a_cdv_photo_001_1490548181965.jpg,0,C,gemengd,4,5
21983,mdc_photo_mdc_a89bd0_cdv_photo_001_1490548181965.jpg,0,C,gemengd,4,5
21984,mdc_photo_mdc_71700a_cdv_photo_001_1490548283948.jpg,0,C,gemengd,4,5
21985,mdc_photo_mdc_7d680a_cdv_photo_001_1490549950681.jpg,0,B,grofvuil,6,4
21986,mdc_photo_mdc_514aaa_cdv_photo_001_1490551166964.jpg,0,C,gemengd,4,5
21987,mdc_photo_mdc_a9d950_cdv_photo_001_1490551278349.jpg,0,D,gemengd,4,2
21988,mdc_photo_mdc_bc9dc0_cdv_photo_001_1490551278350.jpg,0,D,gemengd,4,2
21989,mdc_photo_mdc_4f24aa_cdv_photo_001_1490551477611.jpg,0,C,grofvuil,6,5
21990,mdc_photo_mdc_c75c8a_cdv_photo_001_1490551956861.jpg,0,D,karton,8,2
21991,mdc_photo_mdc_1c73e0_cdv_photo_001_1490551956861.jpg,0,D,karton,8,2
21992,mdc_photo_mdc_51525a_cdv_photo_001_1490551973164.jpg,1,A+,schoon,5,1
21993,mdc_photo_mdc_0289aa_cdv_photo_001_1490552190965.jpg,1,A+,schoon,5,1
21994,mdc_photo_mdc_cc1d40_cdv_photo_001_1490552251794.jpg,0,C,gemengd,4,5
21995,mdc_photo_mdc_dc93d0_cdv_photo_001_1490552300771.jpg,0,A,hout,3,6
21996,mdc_photo_mdc_e87e0a_cdv_photo_001_1490552368243.jpg,0,A,grofvuil,6,6
21997,mdc_photo_mdc_5aaa20_cdv_photo_001_1490552423344.jpg,1,A+,schoon,5,1
21998,mdc_photo_mdc_278d50_cdv_photo_001_1490552669093.jpg,0,C,grofvuil,6,5
21999,mdc_photo_mdc_42f4e0_cdv_photo_001_1490552669093.jpg,0,C,grofvuil,6,5
22000,mdc_photo_mdc_1b95ca_cdv_photo_001_1490552977060.jpg,0,C,gemengd,4,5
22001,mdc_photo_mdc_a9ca7a_cdv_photo_001_1490552977060.jpg,0,C,gemengd,4,5
22002,mdc_photo_mdc_a7c700_cdv_photo_001_1490553120048.jpg,0,C,grofvuil,6,5
22003,mdc_photo_mdc_552b50_cdv_photo_001_1490553120048.jpg,0,C,grofvuil,6,5
22004,mdc_photo_mdc_0815f0_cdv_photo_001_1490553195059.jpg,0,D,grofvuil,6,2
22005,mdc_photo_mdc_541b80_cdv_photo_001_1490549539057.jpg,0,D,gemengd,4,2
22006,mdc_photo_mdc_089100_cdv_photo_001_1490549539057.jpg,0,D,gemengd,4,2
22007,mdc_photo_mdc_0c749a_cdv_photo_001_1490549668327.jpg,0,D,grofvuil,6,2
22008,mdc_photo_mdc_441540_cdv_photo_001_1490549668327.jpg,0,D,grofvuil,6,2
22009,mdc_photo_mdc_41fa90_cdv_photo_001_1490549840229.jpg,0,C,grofvuil,6,5
22010,mdc_photo_mdc_7ee000_cdv_photo_001_1490549840229.jpg,0,C,grofvuil,6,5
22011,mdc_photo_mdc_a14600_cdv_photo_001_1490550267724.jpg,0,D,grofvuil,6,2
22012,mdc_photo_mdc_c7ba1a_cdv_photo_001_1490550267724.jpg,0,D,grofvuil,6,2
22013,mdc_photo_mdc_8c87c0_cdv_photo_001_1490550500765.jpg,0,C,grofvuil,6,5
22014,mdc_photo_mdc_a51d1a_cdv_photo_001_1490550500765.jpg,0,C,grofvuil,6,5
22015,mdc_photo_mdc_c4a290_cdv_photo_001_1490550702559.jpg,0,D,grofvuil,6,2
22016,mdc_photo_mdc_42a4aa_cdv_photo_001_1490550702559.jpg,0,D,grofvuil,6,2
22017,mdc_photo_mdc_115b0a_cdv_photo_001_1490550980790.jpg,0,D,gemengd,4,2
22018,mdc_photo_mdc_d7f800_cdv_photo_001_1490550980791.jpg,0,D,gemengd,4,2
22019,mdc_photo_mdc_0bdb4a_cdv_photo_001_1490551204667.jpg,0,C,gemengd,4,5
22020,mdc_photo_mdc_fde510_cdv_photo_001_1490551204667.jpg,0,C,gemengd,4,5
22021,mdc_photo_mdc_53aeca_cdv_photo_001_1490551472671.jpg,0,D,grofvuil,6,2
22022,mdc_photo_mdc_1a7cf0_cdv_photo_001_1490551472671.jpg,0,D,grofvuil,6,2
22023,mdc_photo_mdc_b0cb20_cdv_photo_001_1490551705696.jpg,0,D,grofvuil,6,2
22024,mdc_photo_mdc_91cdf0_cdv_photo_001_1490551705696.jpg,0,D,grofvuil,6,2
22025,mdc_photo_mdc_979e7a_cdv_photo_001_1490553314068.jpg,0,D,restafval,2,2
22026,mdc_photo_mdc_e95e2a_cdv_photo_001_1490553314068.jpg,0,D,restafval,2,2
22027,mdc_photo_mdc_14661a_cdv_photo_001_1490553314068.jpg,0,D,restafval,2,2
22028,mdc_photo_mdc_cc67ca_cdv_photo_001_1490553314068.jpg,0,D,restafval,2,2
22029,mdc_photo_mdc_b6bb40_cdv_photo_001_1490553544470.jpg,0,D,grofvuil,6,2
22030,mdc_photo_mdc_d0d180_cdv_photo_001_1490553544470.jpg,0,D,grofvuil,6,2
22031,mdc_photo_mdc_c63de0_cdv_photo_001_1490553980528.jpg,0,A,grofvuil,6,6
22032,mdc_photo_mdc_f1f28a_cdv_photo_001_1490554150425.jpg,0,B,grofvuil,6,4
22033,mdc_photo_cdv_photo_003_1490560636240.jpg,0,D,karton,8,2
22034,mdc_photo_cdv_photo_001_1490560921471.jpg,0,D,gemengd,4,2
22035,mdc_photo_cdv_photo_002_1490560921471.jpg,0,D,gemengd,4,2
22036,mdc_photo_cdv_photo_003_1490560964693.jpg,0,C,gemengd,4,5
22037,mdc_photo_cdv_photo_015_1490561499042.jpg,0,B,restafval,2,4
22038,mdc_photo_cdv_photo_019_1490561656842.jpg,0,D,grofvuil,6,2
22039,mdc_photo_cdv_photo_007_1490560835909.jpg,0,D,gemengd,4,2
22040,mdc_photo_cdv_photo_004_1490561032271.jpg,0,D,restafval,2,2
22041,mdc_photo_cdv_photo_007_1490561127503.jpg,0,D,karton,8,2
22042,mdc_photo_cdv_photo_009_1490561278235.jpg,0,D,restafval,2,2
22043,mdc_photo_cdv_photo_011_1490561327691.jpg,0,D,gemengd,4,2
22044,mdc_photo_cdv_photo_012_1490561421405.jpg,0,D,gemengd,4,2
22045,mdc_photo_cdv_photo_016_1490561552261.jpg,0,B,karton,8,4
22046,mdc_photo_cdv_photo_018_1490561618310.jpg,0,C,gemengd,4,5
22047,mdc_photo_cdv_photo_020_1490561687890.jpg,0,B,karton,8,4
22048,mdc_photo_cdv_photo_022_1490561750530.jpg,1,A+,schoon,5,1
22049,mdc_photo_mdc_a67cc0_cdv_photo_001_1490563349821.jpg,0,B,karton,8,4
22050,mdc_photo_mdc_7e376a_cdv_photo_001_1490563406200.jpg,0,D,grofvuil,6,2
22051,mdc_photo_mdc_52e1ea_cdv_photo_001_1490563482685.jpg,0,B,restafval,2,4
22052,mdc_photo_mdc_87c70a_cdv_photo_001_1490563739773.jpg,1,A+,schoon,5,1
22053,mdc_photo_mdc_cdb12a_cdv_photo_001_1490563794107.jpg,0,D,grofvuil,6,2
22054,mdc_photo_mdc_0bd6aa_cdv_photo_001_1490544045714.jpg,0,A,ijzer,1,6
22055,mdc_photo_mdc_289a5a_cdv_photo_001_1490544387176.jpg,1,A+,schoon,5,1
22056,mdc_photo_mdc_bd4cfa_cdv_photo_001_1490561997874.jpg,0,D,grofvuil,6,2
22057,mdc_photo_mdc_7508bc_cdv_photo_001_1490562202107.jpg,0,D,grofvuil,6,2
22058,mdc_photo_mdc_f642ca_cdv_photo_001_1490562261495.jpg,1,A+,schoon,5,1
22059,mdc_photo_mdc_a899b0_cdv_photo_001_1490562285032.jpg,0,D,grofvuil,6,2
22060,mdc_photo_mdc_0a7aaa_cdv_photo_001_1490562387622.jpg,0,D,grofvuil,6,2
22061,mdc_photo_mdc_fda35a_cdv_photo_001_1490562416959.jpg,0,D,grofvuil,6,2
22062,mdc_photo_mdc_7fe420_cdv_photo_001_1490562470560.jpg,0,D,grofvuil,6,2
22063,mdc_photo_mdc_a018d0_cdv_photo_001_1490562838206.jpg,1,A+,schoon,5,1
22064,mdc_photo_mdc_67f4a0_cdv_photo_001_1490562892516.jpg,1,A,schoon,5,6
22065,mdc_photo_mdc_9173a0_cdv_photo_001_1490562967864.jpg,0,D,grofvuil,6,2
22066,mdc_photo_mdc_c1d2f0_cdv_photo_001_1490563009468.jpg,1,A+,schoon,5,1
22067,mdc_photo_mdc_d85840_cdv_photo_001_1490563058730.jpg,0,D,grofvuil,6,2
22068,mdc_photo_mdc_1b0be0_cdv_photo_001_1490563142980.jpg,1,A+,schoon,5,1
22069,mdc_photo_mdc_9d3dc0_cdv_photo_001_1490563185445.jpg,1,A+,schoon,5,1
22070,mdc_photo_mdc_498070_cdv_photo_001_1490563621431.jpg,1,A+,schoon,5,1
22071,mdc_photo_mdc_a5838a_cdv_photo_001_1490563986399.jpg,0,D,karton,8,2
22072,mdc_photo_cdv_photo_001_1490564610165.jpg,0,B,restafval,2,4
22073,mdc_photo_cdv_photo_003_1490564682357.jpg,1,A+,schoon,5,1
22074,mdc_photo_cdv_photo_004_1490564716622.jpg,0,A,plastic,0,6
22075,mdc_photo_cdv_photo_005_1490564752980.jpg,0,A+,grofvuil,6,1
22076,mdc_photo_cdv_photo_006_1490564814850.jpg,0,D,grofvuil,6,2
22077,mdc_photo_mdc_291790_cdv_photo_001_1490544109265.jpg,0,B,gemengd,4,4
22078,mdc_photo_mdc_095ec0_cdv_photo_001_1490544404936.jpg,0,D,gemengd,4,2
22079,mdc_photo_mdc_fb3eba_cdv_photo_001_1490544562283.jpg,0,D,gemengd,4,2
22080,mdc_photo_mdc_ecdd0a_cdv_photo_001_1490544562283.jpg,0,D,gemengd,4,2
22081,mdc_photo_mdc_3d9aaa_cdv_photo_001_1490544562283.jpg,0,D,gemengd,4,2
22082,mdc_photo_cdv_photo_001_1490544593364.jpg,0,A,karton,8,6
22083,mdc_photo_cdv_photo_002_1490544593364.jpg,0,A,karton,8,6
22084,mdc_photo_mdc_532fc0_cdv_photo_001_1490544984195.jpg,0,D,grofvuil,6,2
22085,mdc_photo_mdc_b328c0_cdv_photo_001_1490544984195.jpg,0,D,grofvuil,6,2
22086,mdc_photo_mdc_d8c7e0_cdv_photo_004_1490545886292.jpg,0,D,gemengd,4,2
22087,mdc_photo_mdc_b7166a_cdv_photo_004_1490545886292.jpg,0,D,gemengd,4,2
22088,mdc_photo_mdc_41ddea_cdv_photo_004_1490545886292.jpg,0,D,gemengd,4,2
22089,mdc_photo_mdc_dac64a_cdv_photo_004_1490545886292.jpg,0,D,gemengd,4,2
22090,mdc_photo_mdc_568020_cdv_photo_004_1490545886292.jpg,0,D,gemengd,4,2
22091,mdc_photo_mdc_a48a00_cdv_photo_004_1490545886292.jpg,0,D,gemengd,4,2
22092,mdc_photo_mdc_c8b20a_cdv_photo_004_1490545886292.jpg,0,D,gemengd,4,2
22093,mdc_photo_mdc_cb4ba0_cdv_photo_004_1490545886292.jpg,0,D,gemengd,4,2
22094,mdc_photo_mdc_1eb380_cdv_photo_004_1490545886292.jpg,0,D,gemengd,4,2
22095,mdc_photo_mdc_4b9230_cdv_photo_001_1490546168547.jpg,0,D,gemengd,4,2
22096,mdc_photo_mdc_e9af60_cdv_photo_001_1490546168547.jpg,0,D,gemengd,4,2
22097,mdc_photo_mdc_19f6ca_cdv_photo_005_1490546797842.jpg,0,B,gemengd,4,4
22098,mdc_photo_mdc_eda9d0_cdv_photo_001_1490546905145.jpg,0,A,grofvuil,6,6
22099,mdc_photo_mdc_c2d4aa_cdv_photo_005_1490547449388.jpg,0,C,gemengd,4,5
22100,mdc_photo_mdc_e70bda_cdv_photo_005_1490547449389.jpg,0,C,gemengd,4,5
22101,mdc_photo_mdc_1cbaba_cdv_photo_005_1490547449389.jpg,0,C,gemengd,4,5
22102,mdc_photo_mdc_3cd22a_cdv_photo_001_1490547471029.jpg,0,A,grofvuil,6,6
22103,mdc_photo_mdc_e546d0_cdv_photo_001_1490547872930.jpg,0,C,gemengd,4,5
22104,mdc_photo_mdc_2d44c0_cdv_photo_001_1490548118429.jpg,0,D,grofvuil,6,2
22105,mdc_photo_mdc_93c770_cdv_photo_001_1490548118429.jpg,0,D,grofvuil,6,2
22106,mdc_photo_mdc_60870a_cdv_photo_001_1490548200809.jpg,0,C,grofvuil,6,5
22107,mdc_photo_mdc_b6b460_cdv_photo_001_1490548200810.jpg,0,C,grofvuil,6,5
22108,mdc_photo_mdc_31dc7a_cdv_photo_001_1490548231806.jpg,0,B,karton,8,4
22109,mdc_photo_cdv_photo_051_1490548425489.jpg,0,D,gemengd,4,2
22110,mdc_photo_mdc_bef44a_cdv_photo_001_1490548434449.jpg,0,B,gemengd,4,4
22111,mdc_photo_mdc_47d60a_cdv_photo_001_1490548577852.jpg,0,D,gemengd,4,2
22112,mdc_photo_mdc_301bc0_cdv_photo_001_1490548577852.jpg,0,D,gemengd,4,2
22113,mdc_photo_mdc_aff280_cdv_photo_001_1490548577852.jpg,0,D,gemengd,4,2
22114,mdc_photo_cdv_photo_056_1490548607678.jpg,0,D,gemengd,4,2
22115,mdc_photo_mdc_59dc8a_cdv_photo_005_1490548738866.jpg,0,D,gemengd,4,2
22116,mdc_photo_mdc_5422ea_cdv_photo_005_1490548738866.jpg,0,D,gemengd,4,2
22117,mdc_photo_mdc_d484da_cdv_photo_005_1490548738866.jpg,0,D,gemengd,4,2
22118,mdc_photo_cdv_photo_060_1490548776513.jpg,0,D,gemengd,4,2
22119,mdc_photo_cdv_photo_064_1490548927900.jpg,1,A+,schoon,5,1
22120,mdc_photo_cdv_photo_065_1490548968665.jpg,0,B,gemengd,4,4
22121,mdc_photo_cdv_photo_067_1490549069761.jpg,0,D,gemengd,4,2
22122,mdc_photo_cdv_photo_071_1490549269382.jpg,0,D,restafval,2,2
22123,mdc_photo_mdc_87b810_cdv_photo_001_1490549345462.jpg,0,D,witgoed en bruingoed,9,2
22124,mdc_photo_mdc_70a960_cdv_photo_001_1490549345462.jpg,0,D,witgoed en bruingoed,9,2
22125,mdc_photo_mdc_702b00_cdv_photo_001_1490549345462.jpg,0,D,witgoed en bruingoed,9,2
22126,mdc_photo_mdc_2531e0_cdv_photo_001_1490549450970.jpg,0,D,grofvuil,6,2
22127,mdc_photo_mdc_adb90a_cdv_photo_001_1490549450970.jpg,0,D,grofvuil,6,2
22128,mdc_photo_mdc_201570_cdv_photo_005_1490549579789.jpg,0,B,gemengd,4,4
22129,mdc_photo_mdc_ac2a40_cdv_photo_005_1490549579789.jpg,0,B,gemengd,4,4
22130,mdc_photo_cdv_photo_078_1490549657245.jpg,0,B,gemengd,4,4
22131,mdc_photo_cdv_photo_080_1490549751904.jpg,0,B,gemengd,4,4
22132,mdc_photo_mdc_ec95e0_cdv_photo_001_1490549772369.jpg,0,D,grofvuil,6,2
22133,mdc_photo_mdc_ede6c0_cdv_photo_001_1490549772369.jpg,0,D,grofvuil,6,2
22134,mdc_photo_mdc_617760_cdv_photo_001_1490549824264.jpg,0,A,karton,8,6
22135,mdc_photo_cdv_photo_085_1490549997870.jpg,1,A+,schoon,5,1
22136,mdc_photo_mdc_d2f1b0_cdv_photo_001_1490550000661.jpg,0,D,grofvuil,6,2
22137,mdc_photo_mdc_0713ea_cdv_photo_001_1490550000662.jpg,0,D,grofvuil,6,2
22138,mdc_photo_mdc_de25ba_cdv_photo_001_1490550026327.jpg,0,B,gemengd,4,4
22139,mdc_photo_mdc_e8787a_cdv_photo_001_1490550377910.jpg,0,D,grofvuil,6,2
22140,mdc_photo_mdc_aee420_cdv_photo_001_1490550377910.jpg,0,D,grofvuil,6,2
22141,mdc_photo_mdc_7bcd10_cdv_photo_001_1490550859901.jpg,0,D,gemengd,4,2
22142,mdc_photo_mdc_0ba830_cdv_photo_001_1490550859901.jpg,0,D,gemengd,4,2
22143,mdc_photo_mdc_bda13a_cdv_photo_001_1490551105730.jpg,0,D,gemengd,4,2
